2016-07-26 09:28:00,9.7300
2016-07-26 09:30:00,7.2900
2016-07-26 09:32:00,6.5900
2016-07-26 09:34:00,6.2800
2016-07-26 09:36:00,6.1200
2016-07-26 09:38:00,5.8600
2016-07-26 09:40:00,5.7000
2016-07-26 09:42:00,5.5500
2016-07-26 09:44:00,5.4100
2016-07-26 09:46:00,5.6300
2016-07-26 09:48:00,5.7800
2016-07-26 09:50:00,5.6400
2016-07-26 09:52:00,5.4700
2016-07-26 09:54:00,5.4100
2016-07-26 09:56:00,5.3900
2016-07-26 09:58:00,5.3500
2016-07-26 10:00:00,5.3500
2016-07-26 10:02:00,5.4000
2016-07-26 10:04:00,5.3800
2016-07-26 10:06:00,5.3600
2016-07-26 10:08:00,5.3800
2016-07-26 10:10:00,5.3600
2016-07-26 10:12:00,5.3300
2016-07-26 10:14:00,5.3800
2016-07-26 10:16:00,5.3600
2016-07-26 10:18:00,5.3800
2016-07-26 10:20:00,5.3800
2016-07-26 10:22:00,5.3200
2016-07-26 10:24:00,5.3200
2016-07-26 10:26:00,5.3400
2016-07-26 10:28:00,5.4000
2016-07-26 10:30:00,5.4700
2016-07-26 10:32:00,5.5300
2016-07-26 10:34:00,5.5000
2016-07-26 10:36:00,5.5900
2016-07-26 10:38:00,5.6600
2016-07-26 10:40:00,5.7000
2016-07-26 10:42:00,5.5400
2016-07-26 10:44:00,5.2800
2016-07-26 10:46:00,5.1900
2016-07-26 10:48:00,5.1900
2016-07-26 10:50:00,5.2200
2016-07-26 10:52:00,5.9000
2016-07-26 10:54:00,5.0000
2016-07-26 10:56:00,4.9600
2016-07-26 10:58:00,4.8300
2016-07-26 11:00:00,4.7700
2016-07-26 11:02:00,4.6100
2016-07-26 11:04:00,4.4800
2016-07-26 11:06:00,4.4800
2016-07-26 11:08:00,4.4400
2016-07-26 11:10:00,4.4000
2016-07-26 11:12:00,4.3700
2016-07-26 11:14:00,4.4100
2016-07-26 11:16:00,4.4300
2016-07-26 11:18:00,4.4200
2016-07-26 11:20:00,4.3900
2016-07-26 11:22:00,4.4000
2016-07-26 11:24:00,4.3900
2016-07-26 11:26:00,4.4600
2016-07-26 11:28:00,4.4900
2016-07-26 11:30:00,4.4800
2016-07-26 11:32:00,4.4800
2016-07-26 11:34:00,4.4700
2016-07-26 11:36:00,4.4800
2016-07-26 11:38:00,4.5300
2016-07-26 11:40:00,4.6000
2016-07-26 11:42:00,4.6700
2016-07-26 11:44:00,4.7200
2016-07-26 11:46:00,4.7000
2016-07-26 11:48:00,4.7400
2016-07-26 11:50:00,4.7300
2016-07-26 11:52:00,4.7400
2016-07-26 11:54:00,4.7900
2016-07-26 11:56:00,4.7800
2016-07-26 11:58:00,4.7200
2016-07-26 12:00:00,4.7300
2016-07-26 12:02:00,4.7400
2016-07-26 12:04:00,4.7500
2016-07-26 12:06:00,4.7700
2016-07-26 12:08:00,4.6000
2016-07-26 12:10:00,4.4800
2016-07-26 12:12:00,4.4300
2016-07-26 12:14:00,4.5700
2016-07-26 12:16:00,4.8900
2016-07-26 12:18:00,4.9100
2016-07-26 12:20:00,4.9900
2016-07-26 12:22:00,5.1400
2016-07-26 12:24:00,5.2200
2016-07-26 12:26:00,5.3300
2016-07-26 12:28:00,5.3700
2016-07-26 12:30:00,5.1600
2016-07-26 12:32:00,5.2000
2016-07-26 12:34:00,4.9400
2016-07-26 12:36:00,4.9000
2016-07-26 12:38:00,4.9100
2016-07-26 12:40:00,4.9200
2016-07-26 12:42:00,4.9300
2016-07-26 12:44:00,4.8800
2016-07-26 12:46:00,4.9700
2016-07-26 12:48:00,5.1700
2016-07-26 12:50:00,5.2800
2016-07-26 12:52:00,5.3100
2016-07-26 12:54:00,5.4700
2016-07-26 12:56:00,5.6000
2016-07-26 12:58:00,5.5800
2016-07-26 13:00:00,5.6100
2016-07-26 13:02:00,5.6300
2016-07-26 13:04:00,5.6500
2016-07-26 13:06:00,5.6600
2016-07-26 13:08:00,5.6700
2016-07-26 13:10:00,5.6100
2016-07-26 13:12:00,5.4700
2016-07-26 13:14:00,5.4400
2016-07-26 13:16:00,5.4600
2016-07-26 13:18:00,5.5300
2016-07-26 13:20:00,5.7700
2016-07-26 13:22:00,6.1000
2016-07-26 13:24:00,5.7700
2016-07-26 13:26:00,5.5300
2016-07-26 13:28:00,5.4300
2016-07-26 13:30:00,5.4900
2016-07-26 13:32:00,5.4800
2016-07-26 13:34:00,5.4800
2016-07-26 13:36:00,5.4700
2016-07-26 13:38:00,5.3600
2016-07-26 13:40:00,5.4000
2016-07-26 13:42:00,5.4000
2016-07-26 13:44:00,5.4100
2016-07-26 13:46:00,5.4200
2016-07-26 13:48:00,5.7200
2016-07-26 13:50:00,5.8000
2016-07-26 13:52:00,5.2600
2016-07-26 13:54:00,5.5700
2016-07-26 13:56:00,6.1700
2016-07-26 13:58:00,6.1100
2016-07-26 14:00:00,6.1100
2016-07-26 14:02:00,6.1200
2016-07-26 14:04:00,6.7000
2016-07-26 14:06:00,5.9000
2016-07-26 14:08:00,5.7200
2016-07-26 14:10:00,5.6600
2016-07-26 14:12:00,5.6500
2016-07-26 14:14:00,5.6700
2016-07-26 14:16:00,5.7600
2016-07-26 14:18:00,5.8000
2016-07-26 14:20:00,5.7800
2016-07-26 14:22:00,5.8100
2016-07-26 14:24:00,5.8200
2016-07-26 14:26:00,5.8700
2016-07-26 14:28:00,5.9000
2016-07-26 14:30:00,5.9000
2016-07-26 14:32:00,5.9000
2016-07-26 14:34:00,5.8900
2016-07-26 14:36:00,5.9900
2016-07-26 14:38:00,6.2800
2016-07-26 14:40:00,6.2100
2016-07-26 14:42:00,6.1900
2016-07-26 14:44:00,6.1800
2016-07-26 14:46:00,6.1100
2016-07-26 14:48:00,6.1000
2016-07-26 14:50:00,6.9000
2016-07-26 14:52:00,6.1600
2016-07-26 14:54:00,6.1500
2016-07-26 14:56:00,6.1900
2016-07-26 14:58:00,6.2500
2016-07-26 15:00:00,6.2100
2016-07-26 15:02:00,6.2400
2016-07-26 15:04:00,6.1700
2016-07-26 15:06:00,6.9000
2016-07-26 15:08:00,6.4000
2016-07-26 15:10:00,6.7000
2016-07-26 15:12:00,6.7000
2016-07-26 15:14:00,6.3000
2016-07-26 15:16:00,5.9900
2016-07-26 15:18:00,5.9400
2016-07-26 15:20:00,5.9700
2016-07-26 15:22:00,5.9700
2016-07-26 15:24:00,5.9500
2016-07-26 15:26:00,5.9100
2016-07-26 15:28:00,5.8800
2016-07-26 15:30:00,5.9500
2016-07-26 15:32:00,6.1500
2016-07-26 15:34:00,6.2600
2016-07-26 15:36:00,6.5300
2016-07-26 15:38:00,6.4900
2016-07-26 15:40:00,6.3900
2016-07-26 15:42:00,6.4300
2016-07-26 15:44:00,6.4500
2016-07-26 15:46:00,6.4300
2016-07-26 15:48:00,6.3500
2016-07-26 15:50:00,6.1800
2016-07-26 15:52:00,6.1000
2016-07-26 15:54:00,5.8800
2016-07-26 15:56:00,5.6100
2016-07-26 15:58:00,5.4200
2016-07-26 16:00:00,5.3900
2016-07-26 16:02:00,5.4100
2016-07-26 16:04:00,5.4700
2016-07-26 16:06:00,5.4700
2016-07-26 16:08:00,5.3300
2016-07-26 16:10:00,5.3400
2016-07-26 16:12:00,5.4300
2016-07-26 16:14:00,5.5600
2016-07-26 16:16:00,5.6600
2016-07-26 16:18:00,5.7400
2016-07-26 16:20:00,5.7900
2016-07-26 16:22:00,5.8400
2016-07-26 16:24:00,5.9000
2016-07-26 16:26:00,5.9800
2016-07-26 16:28:00,6.0000
2016-07-26 16:30:00,6.1700
2016-07-26 16:32:00,6.2900
2016-07-26 16:34:00,6.3600
2016-07-26 16:36:00,6.2900
2016-07-26 16:38:00,6.2800
2016-07-26 16:40:00,6.3300
2016-07-26 16:42:00,6.3100
2016-07-26 16:44:00,6.1900
2016-07-26 16:46:00,6.1700
2016-07-26 16:48:00,6.4000
2016-07-26 16:50:00,6.1000
2016-07-26 16:52:00,5.8900
2016-07-26 16:54:00,5.8300
2016-07-26 16:56:00,5.7600
2016-07-26 16:58:00,5.6900
2016-07-26 17:00:00,5.6700
2016-07-26 17:02:00,5.6500
2016-07-26 17:04:00,5.6600
2016-07-26 17:06:00,5.7300
2016-07-26 17:08:00,5.8100
2016-07-26 17:10:00,6.3000
2016-07-26 17:12:00,6.2600
2016-07-26 17:14:00,6.4300
